country;year;gender;age;suicides_no;population;HDI_for_year;gdp_for_year;gdp_per_capital;generation
Estonia;2005;male;35-54 years;97;181315;0.824;14006088297;10870;Boomers
Estonia;2005;male;75+ years;13;24740;0.824;14006088297;10870;Silent
Estonia;2005;male;55-74 years;50;116665;0.824;14006088297;10870;Silent
Estonia;2005;male;25-34 years;32;97650;0.824;14006088297;10870;Generation X
Estonia;2005;male;15-24 years;27;103575;0.824;14006088297;10870;Millenials
Estonia;2005;female;75+ years;15;67375;0.824;14006088297;10870;Silent
Estonia;2005;female;55-74 years;18;170115;0.824;14006088297;10870;Silent
Estonia;2005;female;35-54 years;12;195835;0.824;14006088297;10870;Boomers
Estonia;2005;female;15-24 years;5;97515;0.824;14006088297;10870;Millenials
Estonia;2005;female;25-34 years;3;93980;0.824;14006088297;10870;Generation X
Estonia;2005;male;5-14 years;1;71890;0.824;14006088297;10870;Millenials
Estonia;2005;female;5-14 years;0;67840;0.824;14006088297;10870;Millenials
Estonia;2006;male;75+ years;14;25870;;16963625016;13264;Silent
Estonia;2006;male;55-74 years;56;116790;;16963625016;13264;Silent
Estonia;2006;male;35-54 years;73;180705;;16963625016;13264;Boomers
Estonia;2006;female;75+ years;18;69410;;16963625016;13264;Silent
Estonia;2006;male;15-24 years;26;102295;;16963625016;13264;Millenials
Estonia;2006;;25-34 years;21;96850;;16963625016;13264;Generation X
Estonia;2006;female;55-74 years;17;170020;;16963625016;13264;Silent
Estonia;2006;female;35-54 years;12;194260;;16963625016;13264;Boomers
Estonia;2006;female;15-24 years;5;96385;;16963625016;13264;Millenials
Estonia;2006;female;25-34 years;4;92765;;16963625016;13264;Generation X
Estonia;2006;male;5-14 years;1;68740;;16963625016;13264;Millenials
Estonia;2006;female;5-14 years;0;64825;;16963625016;13264;Millenials
Estonia;2007;male;75+ years;21;26860;;22237061730;17504;Silent
Estonia;2007;male;55-74 years;58;117125;;22237061730;17504;Silent
Estonia;2007;male;25-34 years;39;96140;;22237061730;17504;Generation X
Estonia;2007;male;35-54 years;66;180160;;22237061730;17504;Boomers
Estonia;2007;male;15-24 years;21;100450;;22237061730;17504;Millenials
Estonia;2007;female;75+ years;13;71525;;22237061730;17504;Silent
Estonia;2007;female;55-74 years;17;170045;;22237061730;17504;Silent
Estonia;2007;female;35-54 years;11;192585;;22237061730;17504;Boomers
Estonia;2007;female;15-24 years;3;94785;;22237061730;17504;Millenials
Estonia;2007;female;25-34 years;2;91870;;22237061730;17504;Generation X
Estonia;2007;female;5-14 years;0;62580;;22237061730;17504;Generation Z
Estonia;2007;male;5-14 years;0;66290;;22237061730;17504;Generation Z
Estonia;2008;male;75+ years;18;27640;;24194039256;19141;Silent
Estonia;2008;male;55-74 years;47;117750;;24194039256;19141;Silent
Estonia;2008;male;35-54 years;71;179930;;24194039256;19141;Boomers
Estonia;2008;male;15-24 years;29;98030;;24194039256;19141;Millenials
Estonia;2008;male;25-34 years;23;95990;;24194039256;19141;Generation X
Estonia;2008;female;75+ years;12;73185;;24194039256;19141;Silent
Estonia;2008;female;55-74 years;15;170375;;24194039256;19141;Silent
Estonia;2008;female;35-54 years;16;191130;;24194039256;19141;Boomers
Estonia;2008;female;15-24 years;5;92410;;24194039256;19141;Millenials
Estonia;2008;female;25-34 years;4;91600;;24194039256;19141;Generation X
Estonia;2008;female;5-14 years;1;61285;;24194039256;19141;Generation Z
Estonia;2008;male;5-14 years;1;64680;;24194039256;19141;Generation Z
Estonia;2009;male;55-74 years;66;118960;;19652492637;15609;Silent
Estonia;2009;male;35-54 years;88;179820;;19652492637;15609;Boomers
Estonia;2009;male;75+ years;13;28150;;19652492637;15609;Silent
Estonia;2009;male;25-34 years;30;96260;;19652492637;15609;Generation X
Estonia;2009;male;15-24 years;23;94705;;19652492637;15609;Millenials
Estonia;2009;female;75+ years;16;74300;;19652492637;15609;Silent
Estonia;2009;female;55-74 years;14;171340;;19652492637;15609;Silent
Estonia;2009;female;35-54 years;14;189570;;19652492637;15609;Boomers
Estonia;2009;female;25-34 years;3;91560;;19652492637;15609;Generation X
Estonia;2009;female;15-24 years;2;89195;;19652492637;15609;Millenials
Estonia;2009;female;5-14 years;0;60910;;19652492637;15609;Generation Z
Estonia;2009;male;5-14 years;0;64240;;19652492637;15609;Generation Z
Estonia;2010;male;75+ years;18;28755;0.838;19490936349;15540;Silent
Estonia;2010;male;55-74 years;54;120465;0.838;19490936349;15540;Silent
Estonia;2010;male;35-54 years;61;179395;0.838;19490936349;15540;Generation X
Estonia;2010;male;25-34 years;28;96230;0.838;19490936349;15540;Generation X
Estonia;2010;male;15-24 years;20;91065;0.838;19490936349;15540;Millenials
Estonia;2010;female;75+ years;12;75665;0.838;19490936349;15540;Silent
Estonia;2010;female;55-74 years;14;172395;0.838;19490936349;15540;Silent
Estonia;2010;female;25-34 years;5;91330;0.838;19490936349;15540;Generation X
Estonia;2010;female;35-54 years;9;187560;0.838;19490936349;15540;Generation X
Estonia;2010;female;15-24 years;2;85755;0.838;19490936349;15540;Millenials
Estonia;2010;female;5-14 years;0;61030;0.838;19490936349;15540;Generation Z
Estonia;2010;male;5-14 years;0;64580;0.838;19490936349;15540;Generation Z
Estonia;2011;male;75+ years;21;29683;0.849;23170239901;18545;Silent
Estonia;2011;male;55-74 years;57;121737;0.849;23170239901;18545;Boomers
Estonia;2011;male;35-54 years;58;178933;0.849;23170239901;18545;Generation X
Estonia;2011;male;25-34 years;23;95987;0.849;23170239901;18545;Millenials
Estonia;2011;male;15-24 years;19;87167;0.849;23170239901;18545;Millenials
Estonia;2011;female;75+ years;12;77543;0.849;23170239901;18545;Silent
Estonia;2011;female;35-54 years;15;185535;0.849;23170239901;18545;Generation X
Estonia;2011;female;55-74 years;9;172988;0.849;23170239901;18545;Boomers
Estonia;2011;female;15-24 years;3;82075;0.849;23170239901;18545;Millenials
Estonia;2011;female;25-34 years;1;90940;0.849;23170239901;18545;Millenials
Estonia;2011;female;5-14 years;0;61510;0.849;23170239901;18545;Generation Z
Estonia;2011;male;5-14 years;0;65329;0.849;23170239901;18545;Generation Z
Estonia;2012;male;75+ years;20;30891;0.855;23043864510;18411;Silent
Estonia;2012;male;55-74 years;59;122960;0.855;23043864510;18411;Boomers
Estonia;2012;male;35-54 years;65;179456;0.855;23043864510;18411;Generation X
Estonia;2012;male;25-34 years;30;96938;0.855;23043864510;18411;Millenials
Estonia;2012;female;75+ years;18;80117;0.855;23043864510;18411;Silent
Estonia;2012;male;15-24 years;14;83194;0.855;23043864510;18411;Millenials
Estonia;2012;female;55-74 years;17;172977;0.855;23043864510;18411;Boomers
Estonia;2012;female;35-54 years;7;184354;0.855;23043864510;18411;Generation X
Estonia;2012;female;25-34 years;3;91727;0.855;23043864510;18411;Millenials
Estonia;2012;male;5-14 years;2;67323;0.855;23043864510;18411;Generation Z
Estonia;2012;female;15-24 years;2;78364;0.855;23043864510;18411;Millenials
Estonia;2012;;5-14 years;0;63330;0.855;23043864510;18411;Generation Z
Estonia;2013;male;75+ years;23;32101;0.859;25137153149;20221;Silent
Estonia;2013;male;55-74 years;58;123698;0.859;25137153149;20221;Boomers
Estonia;2013;male;35-54 years;52;178072;0.859;25137153149;20221;Generation X
Estonia;2013;male;25-34 years;22;96869;0.859;25137153149;20221;Millenials
Estonia;2013;female;75+ years;18;82614;0.859;25137153149;20221;Silent
Estonia;2013;male;15-24 years;15;78163;0.859;25137153149;20221;Millenials
Estonia;2013;female;35-54 years;13;181855;0.859;25137153149;20221;Generation X
Estonia;2013;female;55-74 years;12;172334;0.859;25137153149;20221;Boomers
Estonia;2013;female;15-24 years;2;73430;0.859;25137153149;20221;Millenials
Estonia;2013;female;25-34 years;2;91438;0.859;25137153149;20221;Millenials
Estonia;2013;male;5-14 years;1;68210;0.859;25137153149;20221;Generation Z
Estonia;2013;female;5-14 years;0;64312;0.859;25137153149;20221;Generation Z
Estonia;2014;male;75+ years;26;33259;0.861;26224622451;21117;Silent
Estonia;2014;male;55-74 years;50;124940;0.861;26224622451;21117;Boomers
Estonia;2014;male;25-34 years;39;97957;0.861;26224622451;21117;Millenials
Estonia;2014;male;35-54 years;57;177676;0.861;26224622451;21117;Generation X
Estonia;2014;male;15-24 years;19;73521;0.861;26224622451;21117;Millenials
Estonia;2014;female;75+ years;13;84886;0.861;26224622451;21117;Silent
Estonia;2014;female;35-54 years;16;180093;0.861;26224622451;21117;Generation X
Estonia;2014;female;25-34 years;8;92159;0.861;26224622451;21117;Millenials
Estonia;2014;female;55-74 years;10;172116;0.861;26224622451;21117;Boomers
Estonia;2014;male;5-14 years;2;69999;0.861;26224622451;21117;Generation Z
Estonia;2014;female;15-24 years;1;69127;0.861;26224622451;21117;Millenials
Estonia;2014;female;5-14 years;0;66119;0.861;26224622451;21117;Generation Z
Estonia;2015;male;75+ years;20;34253;;22566956982;18149;Silent
Estonia;2015;male;55-74 years;44;126556;;22566956982;18149;Boomers
Estonia;2015;male;15-24 years;21;70165;;22566956982;18149;Millenials
Estonia;2015;male;35-54 years;48;177053;;22566956982;18149;Generation X
Estonia;2015;male;25-34 years;25;99448;;22566956982;18149;Millenials
Estonia;2015;female;75+ years;9;86804;;22566956982;18149;Silent
Estonia;2015;female;55-74 years;12;172429;;22566956982;18149;Boomers
Estonia;2015;female;35-54 years;11;178380;;22566956982;18149;Generation X
Estonia;2015;female;25-34 years;2;92783;;22566956982;18149;Millenials
Estonia;2015;female;15-24 years;1;66216;;22566956982;18149;Millenials
Estonia;2015;female;5-14 years;1;67802;;22566956982;18149;Generation Z
Estonia;2015;male;5-14 years;1;71561;;22566956982;18149;Generation Z
France;1997;male;75+ years;1293;1466200;;1452884917959;26394;G.I. Generation
France;1997;male;35-54 years;3224;8161700;;1452884917959;26394;Boomers
France;1997;male;55-74 years;1830;5020300;;1452884917959;26394;Silent
France;1997;male;25-34 years;1206;4363600;;1452884917959;26394;Generation X
France;1997;female;75+ years;513;2681600;;1452884917959;26394;G.I. Generation
France;1997;female;55-74 years;850;5708700;;1452884917959;26394;Silent
France;1997;female;35-54 years;1137;8206300;;1452884917959;26394;Boomers
France;1997;male;15-24 years;534;3996500;;1452884917959;26394;Generation X
France;1997;female;25-34 years;362;4330700;;1452884917959;26394;Generation X
France;1997;female;15-24 years;167;3862400;;1452884917959;26394;Generation X
France;1997;male;5-14 years;12;3706700;;1452884917959;26394;Millenials
France;1997;female;5-14 years;11;3540800;;1452884917959;26394;Millenials
France;1998;male;75+ years;1207;1427400;;1503108739159;27190;G.I. Generation
France;1998;male;35-54 years;3073;8206100;;1503108739159;27190;Boomers
France;1998;male;55-74 years;1822;4982000;;1503108739159;27190;Silent
France;1998;male;25-34 years;1136;4361300;;1503108739159;27190;Generation X
France;1998;female;75+ years;469;2621800;;1503108739159;27190;G.I. Generation
France;1998;female;55-74 years;789;5678200;;1503108739159;27190;Silent
France;1998;male;15-24 years;523;3962400;;1503108739159;27190;Generation X
France;1998;female;35-54 years;1040;8271100;;1503108739159;27190;Boomers
France;1998;female;25-34 years;316;4325400;;1503108739159;27190;Generation X
France;1998;female;15-24 years;140;3836900;;1503108739159;27190;Generation X
France;1998;male;5-14 years;10;3891000;;1503108739159;27190;Millenials
France;1998;female;5-14 years;9;3717100;;1503108739159;27190;Millenials
France;1999;male;75+ years;1189;1477808;;1492647560196;27118;G.I. Generation
France;1999;male;55-74 years;1744;4960694;;1492647560196;27118;Silent
France;1999;male;35-54 years;2893;8248737;;1492647560196;27118;Boomers
France;1999;male;25-34 years;1103;4226264;;1492647560196;27118;Generation X
France;1999;female;75+ years;472;2704077;;1492647560196;27118;G.I. Generation
France;1999;female;55-74 years;818;5655463;;1492647560196;27118;Silent
France;1999;female;35-54 years;1090;8372745;;1492647560196;27118;Boomers
France;1999;male;15-24 years;477;3886319;;1492647560196;27118;Generation X
France;1999;female;25-34 years;325;4244890;;1492647560196;27118;Generation X
France;1999;female;15-24 years;127;3767655;;1492647560196;27118;Generation X
France;1999;male;5-14 years;21;3836476;;1492647560196;27118;Millenials
France;1999;female;5-14 years;9;3662265;;1492647560196;27118;Millenials
France;2000;male;75+ years;1326;1531239;0.848;1362248940483;24648;G.I. Generation
France;2000;male;35-54 years;3235;8355079;0.848;1362248940483;24648;Boomers
France;2000;male;55-74 years;1820;4982015;0.848;1362248940483;24648;Silent
France;2000;male;25-34 years;1088;4176771;0.848;1362248940483;24648;Generation X
France;2000;female;75+ years;492;2775754;0.848;1362248940483;24648;G.I. Generation
France;2000;female;55-74 years;819;5646919;0.848;1362248940483;24648;Silent
France;2000;female;35-54 years;1127;8501357;0.848;1362248940483;24648;Boomers
France;2000;male;15-24 years;471;3885375;0.848;1362248940483;24648;Generation X
France;2000;female;25-34 years;291;4188264;0.848;1362248940483;24648;Generation X
France;2000;female;15-24 years;137;3764091;0.848;1362248940483;24648;Generation X
France;2000;male;5-14 years;35;3817540;0.848;1362248940483;24648;Millenials
France;2000;female;5-14 years;8;3643220;0.848;1362248940483;24648;Millenials
France;2001;male;75+ years;1206;1585654;;1376465324385;24796;Silent
France;2001;male;35-54 years;3166;8409778;;1376465324385;24796;Boomers
France;2001;male;55-74 years;1755;5049336;;1376465324385;24796;Silent
France;2001;male;25-34 years;1075;4116558;;1376465324385;24796;Generation X
France;2001;female;75+ years;468;2849945;;1376465324385;24796;Silent
France;2001;female;55-74 years;793;5685442;;1376465324385;24796;Silent
France;2001;female;35-54 years;1122;8577068;;1376465324385;24796;Boomers
France;2001;male;15-24 years;434;3908716;;1376465324385;24796;Millenials
France;2001;female;25-34 years;260;4118984;;1376465324385;24796;Generation X
France;2001;female;15-24 years;135;3785067;;1376465324385;24796;Millenials
France;2001;male;5-14 years;24;3799737;;1376465324385;24796;Millenials
France;2001;female;5-14 years;11;3624987;;1376465324385;24796;Millenials
France;2002;male;75+ years;1189;1639346;;1494286655374;26714;Silent
France;2002;male;35-54 years;3161;8426925;;1494286655374;26714;Boomers
France;2002;male;55-74 years;1817;5181628;;1494286655374;26714;Silent
France;2002;male;25-34 years;1069;4093371;;1494286655374;26714;Generation X
France;2002;female;75+ years;483;2925326;;1494286655374;26714;Silent
France;2002;female;55-74 years;825;5793815;;1494286655374;26714;Silent
France;2002;female;35-54 years;1198;8616861;;1494286655374;26714;Boomers
France;2002;male;15-24 years;469;3945027;;1494286655374;26714;Millenials
France;2002;female;25-34 years;275;4087370;;1494286655374;26714;Generation X
France;2002;female;15-24 years;120;3826195;;1494286655374;26714;Millenials
France;2002;male;5-14 years;23;3788047;;1494286655374;26714;Millenials
France;2002;female;5-14 years;14;3611606;;1494286655374;26714;Millenials
France;2003;male;75+ years;1284;1693303;;1840480812641;32656;Silent
France;2003;male;35-54 years;3379;8430499;;1840480812641;32656;Boomers
France;2003;male;55-74 years;1816;5329819;;1840480812641;32656;Silent
France;2003;male;25-34 years;1038;4076309;;1840480812641;32656;Generation X
France;2003;female;75+ years;457;2996734;;1840480812641;32656;Silent
France;2003;female;35-54 years;1163;8639264;;1840480812641;32656;Boomers
France;2003;female;55-74 years;785;5919087;;1840480812641;32656;Silent
France;2003;male;15-24 years;495;3973756;;1840480812641;32656;Millenials
France;2003;female;25-34 years;281;4060810;;1840480812641;32656;Generation X
France;2003;female;15-24 years;141;3855507;;1840480812641;32656;Millenials
France;2003;male;5-14 years;26;3781291;;1840480812641;32656;Millenials
France;2003;female;5-14 years;6;3604023;;1840480812641;32656;Millenials
France;2004;male;75+ years;1233;1750685;;2115742488205;37240;Silent
France;2004;male;35-54 years;3374;8436959;;2115742488205;37240;Boomers
France;2004;male;55-74 years;1800;5479461;;2115742488205;37240;Silent
France;2004;male;25-34 years;947;4061640;;2115742488205;37240;Generation X
France;2004;female;75+ years;459;3076877;;2115742488205;37240;Silent
France;2004;female;35-54 years;1259;8660789;;2115742488205;37240;Boomers
France;2004;female;55-74 years;819;6047298;;2115742488205;37240;Silent
France;2004;male;15-24 years;486;3997101;;2115742488205;37240;Millenials
France;2004;female;25-34 years;272;4035822;;2115742488205;37240;Generation X
France;2004;female;15-24 years;135;3880131;;2115742488205;37240;Millenials
France;2004;male;5-14 years;15;3782655;;2115742488205;37240;Millenials
France;2004;female;5-14 years;5;3604504;;2115742488205;37240;Millenials
France;2005;male;75+ years;1325;1808791;0.867;2196126103718;38420;Silent
France;2005;male;35-54 years;3193;8428642;0.867;2196126103718;38420;Boomers
France;2005;male;55-74 years;1905;5611154;0.867;2196126103718;38420;Silent
France;2005;male;25-34 years;946;4047608;0.867;2196126103718;38420;Generation X
France;2005;female;75+ years;474;3160051;0.867;2196126103718;38420;Silent
France;2005;female;55-74 years;875;6158540;0.867;2196126103718;38420;Silent
France;2005;female;35-54 years;1159;8661387;0.867;2196126103718;38420;Boomers
France;2005;male;15-24 years;439;3992606;0.867;2196126103718;38420;Millenials
France;2005;female;25-34 years;240;4015093;0.867;2196126103718;38420;Generation X
France;2005;female;15-24 years;128;3877610;0.867;2196126103718;38420;Millenials
France;2005;male;5-14 years;21;3789200;0.867;2196126103718;38420;Millenials
France;2005;female;5-14 years;8;3610005;0.867;2196126103718;38420;Millenials
France;2006;male;75+ years;1272;1873693;;2318593651988;40097;Silent
France;2006;male;35-54 years;3139;8448839;;2318593651988;40097;Boomers
France;2006;male;55-74 years;1875;5745824;;2318593651988;40097;Silent
France;2006;male;25-34 years;887;3953119;;2318593651988;40097;Generation X
France;2006;female;75+ years;451;3282478;;2318593651988;40097;Silent
France;2006;female;55-74 years;862;6363131;;2318593651988;40097;Silent
France;2006;female;35-54 years;1130;8713240;;2318593651988;40097;Boomers
France;2006;male;15-24 years;398;4014107;;2318593651988;40097;Millenials
France;2006;female;25-34 years;255;3997748;;2318593651988;40097;Generation X
France;2006;female;15-24 years;124;3915675;;2318593651988;40097;Millenials
France;2006;male;5-14 years;22;3850817;;2318593651988;40097;Millenials
France;2006;female;5-14 years;8;3665776;;2318593651988;40097;Millenials
